unique_id,ds,y
2,1990-12-08,0.8062455309941347
2,1990-12-09,0.814281919227834
2,1990-12-10,0.8201353462345914
2,1990-12-11,0.8172086327312121
2,1990-12-12,0.8047870038026818
2,1990-12-13,0.8150063532633243
2,1990-12-14,0.8377342637367562
2,1990-12-15,0.8318615184890519
2,1990-12-16,0.8347978911129046
2,1990-12-17,0.8458286066932954
2,1990-12-18,0.8472967930052218
2,1990-12-19,0.8517206701819466
2,1990-12-20,0.8443507612608956
2,1990-12-21,0.8370001705807947
2,1990-12-22,0.829659239021164
2,1990-12-23,0.8303933321771277
2,1990-12-24,0.8465626998492589
2,1990-12-25,0.8517206701819466
2,1990-12-26,0.8517206701819466
2,1990-12-27,0.8627996813647026
2,1990-12-28,0.8664991245059372
2,1990-12-29,0.8672332176618999
2,1990-12-30,0.8716764130795718
2,1990-12-31,0.8650116199530661
2,1991-01-01,0.8627996813647026
2,1991-01-02,0.8709423199236078
2,1991-01-03,0.8716764130795718
2,1991-01-04,0.8657553722294999
2,1991-01-05,0.8672332176618999
2,1991-01-06,0.8627996813647026
2,1991-01-07,0.8605780836558677
2,1991-01-08,0.8642775267971025
2,1991-01-09,0.8568882996351076
2,1991-01-10,0.8517206701819466
2,1991-01-11,0.829659239021164
2,1991-01-12,0.8259887732413487
2,1991-01-13,0.8164745395752506
2,1991-01-14,0.8237864937734608
2,1991-01-15,0.8370001705807947
2,1991-01-16,0.8384683568927188
2,1991-01-17,0.8303933321771277
2,1991-01-18,0.7786204464407914
2,1991-01-19,0.7389504386573716
2,1991-01-20,0.762702215900963
2,1991-01-21,0.7619874409859462
2,1991-01-22,0.7931381045120068
2,1991-01-23,0.8128233920363811
2,1991-01-24,0.8179330667667024
2,1991-01-25,0.8018699494197761
2,1991-01-26,0.797504026965891
2,1991-01-27,0.8091625853770393
2,1991-01-28,0.8040625697671926
2,1991-01-29,0.8128233920363811
2,1991-01-30,0.8208597802700816
2,1991-01-31,0.829659239021164
2,1991-02-01,0.8355319842688683
2,1991-02-02,0.8347978911129046
2,1991-02-03,0.8340637979569421
2,1991-02-04,0.8406706363606089
2,1991-02-05,0.8524547633379093
2,1991-02-06,0.8598439904999051
2,1991-02-07,0.8531985156143442
2,1991-02-08,0.8531985156143442
2,1991-02-09,0.8694548153707348
2,1991-02-10,0.8568882996351076
2,1991-02-11,0.8591002382234679
2,1991-02-12,0.8554104542027078
2,1991-02-13,0.8517206701819466
2,1991-02-14,0.8724201653560079
2,1991-02-15,0.879094617602987
2,1991-02-16,0.8805821221558581
2,1991-02-17,0.8687110630942997
2,1991-02-18,0.879838369879422
2,1991-02-19,0.8724201653560079
2,1991-02-20,0.8776071130501136
2,1991-02-21,0.8887537380761841
2,1991-02-22,0.8917287471819284
2,1991-02-23,0.8805821221558581
2,1991-02-24,0.9014168450165436
2,1991-02-25,0.9066424291925436
2,1991-02-26,0.9141185884387996
2,1991-02-27,0.911124261092108
2,1991-02-28,0.911124261092108
2,1991-03-01,0.9186100794588355
2,1991-03-02,0.9261152160665088
2,1991-03-03,0.9298629548101096
2,1991-03-04,0.9261152160665088
2,1991-03-05,0.9208606545290908
2,1991-03-06,0.9276123797398544
2,1991-03-07,0.9486885806123704
2,1991-03-08,0.9524556375969172
2,1991-03-09,0.9501954034061886
2,1991-03-10,0.9456652759042607
2,1991-03-11,0.9637954450324496
2,1991-03-12,0.9713778546039096
2,1991-03-13,0.9675914793784168
2,1991-03-14,0.9562323537019366
2,1991-03-15,0.964558515549834
2,1991-03-16,0.9615255517212506
2,1991-03-17,0.9547255309081184
2,1991-03-18,0.9751738889498768
2,1991-03-19,0.9827659576418104
2,1991-03-20,0.9850551691939574
2,1991-03-21,0.9789699232958432
2,1991-03-22,0.994955767678984
2,1991-03-23,0.9934296266442189
2,1991-03-24,1.0117626373023465
2,1991-03-25,1.0148342376128232
2,1991-03-26,1.0132984374575849
2,1991-03-27,1.0286467798894965
2,1991-03-28,1.0301825800447348
2,1991-03-29,0.9903773445746888
2,1991-03-30,0.9441584531104408
2,1991-03-31,0.9547255309081184
2,1991-04-01,0.9751738889498768
2,1991-04-02,0.969861372689618
2,1991-04-03,0.915615752112144
2,1991-04-04,0.9163691635090536
2,1991-04-05,0.9014168450165436
2,1991-04-06,0.8880099857997468
2,1991-04-07,0.914871999835708
2,1991-04-08,0.9073861814689796
2,1991-04-09,0.9223578182024356
2,1991-04-10,0.9336203526741832
2,1991-04-11,0.9283657911367652
2,1991-04-12,0.919363490855744
2,1991-04-13,0.9073861814689796
2,1991-04-14,0.9088833451423264
2,1991-04-15,0.9141185884387996
2,1991-04-16,0.9118776724890166
2,1991-04-17,0.879838369879422
2,1991-04-18,0.8694548153707348
2,1991-04-19,0.8672332176618999
2,1991-04-20,0.8576223927910681
2,1991-04-21,0.8443507612608956
2,1991-04-22,0.8347978911129046
2,1991-04-23,0.7583749299289696
2,1991-04-24,0.7749982762633424
2,1991-04-25,0.7382356637423548
2,1991-04-26,0.732498146181275
2,1991-04-27,0.7296293874007366
2,1991-04-28,0.7367964547918467
2,1991-04-29,0.7504544511409487
2,1991-04-30,0.7692124630998973
2,1991-05-01,0.8004114222283232
2,1991-05-02,0.8311274253330904
2,1991-05-03,0.8605780836558677
2,1991-05-04,0.8701985676471721
2,1991-05-05,0.8642775267971025
2,1991-05-06,0.818667159922665
2,1991-05-07,0.7800693145117709
2,1991-05-08,0.818667159922665
2,1991-05-09,0.8201353462345914
2,1991-05-10,0.7655999520429217
2,1991-05-11,0.7873233139871424
2,1991-05-12,0.7880477480226316
2,1991-05-13,0.7836914846892199
2,1991-05-14,0.7757227102988316
2,1991-05-15,0.7511692260559655
2,1991-05-16,0.6854582294768051
2,1991-05-17,0.6459620858619035
2,1991-05-18,0.6375489919297482
2,1991-05-19,0.6515836939773039
2,1991-05-20,0.6117108446639453
2,1991-05-21,0.631251245381225
2,1991-05-22,0.6459620858619035
2,1991-05-23,0.5922670351514004
2,1991-05-24,0.6026795670215079
2,1991-05-25,0.6047562779232452
2,1991-05-26,0.6061471912713858
2,1991-05-27,0.6207710996678052
2,1991-05-28,0.5805118855355205
2,1991-05-29,0.5825885964372575
2,1991-05-30,0.5618987603836687
2,1991-05-31,0.5495447452984504
2,1991-06-01,0.5324384429404179
2,1991-06-02,0.5433822264365505
2,1991-06-03,0.5632800146113369
2,1991-06-04,0.5687857132810601
2,1991-06-05,0.5474873526376594
2,1991-06-06,0.5570885183880177
2,1991-06-07,0.5922670351514004
2,1991-06-08,0.6012886536733674
2,1991-06-09,0.5839698506649247
2,1991-06-10,0.5653470663926005
2,1991-06-11,0.5242571678996206
2,1991-06-12,0.5133713391263277
2,1991-06-13,0.5256191038863419
2,1991-06-14,0.5392771002354417
2,1991-06-15,0.5099809878402346
2,1991-06-16,0.4923627520971238
2,1991-06-17,0.499800274861486
2,1991-06-18,0.4964195826958674
2,1991-06-19,0.4680990414684544
2,1991-06-20,0.4600433349938081
2,1991-06-21,0.481563855408089
2,1991-06-22,0.5065809774336711
2,1991-06-23,0.4829064731538655
2,1991-06-24,0.4714604153931261
2,1991-06-25,0.5086190518535143
2,1991-06-26,0.515409413546173
2,1991-06-27,0.5351719740343329
2,1991-06-28,0.5303907094001012
2,1991-06-29,0.5372197075746517
2,1991-06-30,0.5242571678996206
2,1991-07-01,0.5276668374266597
2,1991-07-02,0.5188094239527384
2,1991-07-03,0.5086190518535143
2,1991-07-04,0.5338100380476126
2,1991-07-05,0.544068023990148
2,1991-07-06,0.5426964288829542
2,1991-07-07,0.5338100380476126
2,1991-07-08,0.5399628977890392
2,1991-07-09,0.5516021379592416
2,1991-07-10,0.5543453281736291
2,1991-07-11,0.5853511048925919
2,1991-07-12,0.5985068269770871
2,1991-07-13,0.5818931397631877
2,1991-07-14,0.5839698506649247
2,1991-07-15,0.5978210294234897
2,1991-07-16,0.5543453281736291
2,1991-07-17,0.5577839750620864
2,1991-07-18,0.5591555701692812
2,1991-07-19,0.5018383492813302
2,1991-07-20,0.4923627520971238
2,1991-07-21,0.5011622108482073
2,1991-07-22,0.4883059214983824
2,1991-07-23,0.5256191038863419
2,1991-07-24,0.5188094239527384
2,1991-07-25,0.4835826115869873
2,1991-07-26,0.4694513183347012
2,1991-07-27,0.4613859527395814
2,1991-07-28,0.4193494604402278
2,1991-07-29,0.4313171107065199
2,1991-07-30,0.4266614146384369
2,1991-07-31,0.4446563560800046
2,1991-08-01,0.4426472590215797
2,1991-08-02,0.4761740661840455
2,1991-08-03,0.4889820599315052
2,1991-08-04,0.4883059214983824
2,1991-08-05,0.4883059214983824
2,1991-08-06,0.491686613664001
2,1991-08-07,0.4486648910763808
2,1991-08-08,0.4479984117637293
2,1991-08-09,0.4346495072697721
2,1991-08-10,0.4293176727685664
2,1991-08-11,0.4293176727685664
2,1991-08-12,0.4379819038330255
2,1991-08-13,0.4593768556811566
2,1991-08-14,0.4781928223629439
2,1991-08-15,0.5113332647064845
2,1991-08-16,0.5018383492813302
2,1991-08-17,0.5052287005674222
2,1991-08-18,0.4950673058296206
2,1991-08-19,0.5065809774336711
2,1991-08-20,0.5181332855196135
2,1991-08-21,0.5120094031396063
2,1991-08-22,0.4883059214983824
2,1991-08-23,0.4862871653194841
2,1991-08-24,0.4781928223629439
2,1991-08-25,0.4741553100051472
2,1991-08-26,0.4964195826958674
2,1991-08-27,0.481563855408089
2,1991-08-28,0.4835826115869873
2,1991-08-29,0.499800274861486
2,1991-08-30,0.5086190518535143
2,1991-08-31,0.5052287005674222
2,1991-09-01,0.4802115785418422
2,1991-09-02,0.4540160438185325
2,1991-09-03,0.4446563560800046
2,1991-09-04,0.4446563560800046
2,1991-09-05,0.4627285704853547
2,1991-09-06,0.4849348884532351
2,1991-09-07,0.5188094239527384
2,1991-09-08,0.5018383492813302
2,1991-09-09,0.5140571366799251
2,1991-09-10,0.5099809878402346
2,1991-09-11,0.5045525621342993
2,1991-09-12,0.5099809878402346
2,1991-09-13,0.5228952319129003
2,1991-09-14,0.5290287734133811
2,1991-09-15,0.5338100380476126
2,1991-09-16,0.5099809878402346
2,1991-09-17,0.5256191038863419
2,1991-09-18,0.5392771002354417
2,1991-09-19,0.5188094239527384
2,1991-09-20,0.5358577715879302
2,1991-09-21,0.5399628977890392
2,1991-09-22,0.5461157575304645
2,1991-09-23,0.5763681228525199
2,1991-09-24,0.5667186614997942
2,1991-09-25,0.5687857132810601
2,1991-09-26,0.560527165276475
2,1991-09-27,0.5770635795265887
2,1991-09-28,0.5529737330664354
2,1991-09-29,0.5570885183880177
2,1991-09-30,0.5208571574930551
2,1991-10-01,0.5160952110997682
2,1991-10-02,0.5065809774336711
2,1991-10-03,0.4795450992291906
2,1991-10-04,0.4761740661840455
2,1991-10-05,0.5106571262733596
2,1991-10-06,0.5133713391263277
2,1991-10-07,0.5263049014399394
2,1991-10-08,0.5297145709669773
2,1991-10-09,0.5228952319129003
2,1991-10-10,0.4950673058296206
2,1991-10-11,0.4849348884532351
2,1991-10-12,0.4937150289633717
2,1991-10-13,0.499800274861486
2,1991-10-14,0.481563855408089
2,1991-10-15,0.4714604153931261
2,1991-10-16,0.4680990414684544
2,1991-10-17,0.4326500693318208
2,1991-10-18,0.3554736967509762
2,1991-10-19,0.3294327079552367
2,1991-10-20,0.3177741495440883
2,1991-10-21,0.3830118492200613
2,1991-10-22,0.3359332960336997
2,1991-10-23,0.3164798274006802
2,1991-10-24,0.3450418466399226
2,1991-10-25,0.352208914031035
2,1991-10-26,0.2574143057070796
2,1991-10-27,0.1866902256023317
2,1991-10-28,0.1923214928382055
2,1991-10-29,0.2042505066226036
2,1991-10-30,0.1611128745893061
2,1991-10-31,0.1147684145589061
2,1991-11-01,0.1518014824531435
2,1991-11-02,0.1791850889946573
2,1991-11-03,0.1086348730584266
2,1991-11-04,0.158630480627695
2,1991-11-05,0.1474645373606788
2,1991-11-06,0.1604946908790209
2,1991-11-07,0.136327571455083
2,1991-11-08,0.1673333481740448
2,1991-11-09,0.1487009047812471
2,1991-11-10,0.1425094085579289
2,1991-11-11,0.1555202438353251
2,1991-11-12,0.1598765071687368
2,1991-11-13,0.2143153101556749
2,1991-11-14,0.2143153101556749
2,1991-11-15,0.186062382771574
2,1991-11-16,0.158630480627695
2,1991-11-17,0.1425094085579289
2,1991-11-18,0.1923214928382055
2,1991-11-19,0.190447623466405
2,1991-11-20,0.164223111381676
2,1991-11-21,0.1518014824531435
2,1991-11-22,0.0520227679650188
2,1991-11-23,0.0568523282016179
2,1991-11-24,0.0538290234935071
2,1991-11-25,0.01773289028517
2,1991-11-26,-0.0120944737360621
2,1991-11-27,-0.0150694828418065
2,1991-11-28,-0.0001944373130843
2,1991-11-29,-0.0328326053920161
2,1991-11-30,-0.0739804586078358
2,1991-12-01,-0.0774770602191339
2,1991-12-02,-0.075149212185093
2,1991-12-03,-0.0505184549784412
2,1991-12-04,-0.0239655327976215
2,1991-12-05,-0.0310649863454217
2,1991-12-06,-0.0180348328270796
2,1991-12-07,-0.0115052673871973
2,1991-12-08,-0.0031694464188288
2,1991-12-09,-0.0210001828123506
2,1991-12-10,-0.0097183300996559
2,1991-12-11,-0.0251439454953522
2,1991-12-12,-0.0109064019178601
2,1991-12-13,-0.0156586891906724
2,1991-12-14,0.0701915735751026
2,1991-12-15,0.07505011117312
2,1991-12-16,0.0677574752158578
2,1991-12-17,0.0417551229020111
2,1991-12-18,0.0255181413865665
2,1991-12-19,0.0093584328349076
2,1991-12-20,-0.0310649863454217
2,1991-12-21,-0.0227774609794185
2,1991-12-22,-0.0310649863454217
2,1991-12-23,-0.0405116061682077
2,1991-12-24,-0.0564008593466168
2,1991-12-25,-0.0150694828418065
2,1991-12-26,-0.0316541926942865
2,1991-12-27,-0.0328326053920161
2,1991-12-28,-0.0233666673282833
2,1991-12-29,-0.0446360506102634
2,1991-12-30,-0.0856486761394577
2,1991-12-31,-0.0546332403000224
2,1992-01-01,-0.0351990899079499
2,1992-01-02,0.0105465046531107
2,1992-01-03,0.0171340248158307
2,1992-01-04,0.0123431010611255
2,1992-01-05,0.01773289028517
2,1992-01-06,0.0538290234935071
2,1992-01-07,0.0617012066791628
2,1992-01-08,0.0713989636342516
2,1992-01-09,0.0532301580241689
2,1992-01-10,0.0285221278537303
2,1992-01-11,0.0423636474918229
2,1992-01-12,0.1006660986680394
2,1992-01-13,0.1061814564582348
2,1992-01-14,0.1000575740782276
2,1992-01-15,0.0677574752158578
2,1992-01-16,0.0780927341221776
2,1992-01-17,0.0963871082984123
2,1992-01-18,0.0665500851567077
2,1992-01-19,0.1178400148693831
2,1992-01-20,0.1406548574270743
2,1992-01-21,0.1406548574270743
2,1992-01-22,0.1518014824531435
2,1992-01-23,0.158630480627695
2,1992-01-24,0.1841885133997736
2,1992-01-25,0.1549020601250399
2,1992-01-26,0.179812931825415
2,1992-01-27,0.1629770848406331
2,1992-01-28,0.1654691379227178
2,1992-01-29,0.1729452971689728
2,1992-01-30,0.179812931825415
2,1992-01-31,0.1611128745893061
2,1992-02-01,0.136327571455083
2,1992-02-02,0.1283105014623285
2,1992-02-03,0.1567662703763669
2,1992-02-04,0.1673333481740448
2,1992-02-05,0.1685793747150866
2,1992-02-06,0.1499372722018175
2,1992-02-07,0.1729452971689728
2,1992-02-08,0.1766930359125727
2,1992-02-09,0.1710714277971723
2,1992-02-10,0.1592486643379791
2,1992-02-11,0.1307735771829948
2,1992-02-12,0.0945518754085057
2,1992-02-13,0.087230262089822
2,1992-02-14,0.07505011117312
2,1992-02-15,0.0902825441593521
2,1992-02-16,0.0799183078916118
2,1992-02-17,0.0738330619934986
2,1992-02-18,0.0701915735751026
2,1992-02-19,0.0574608527914286
2,1992-02-20,0.0720074882240633
2,1992-02-21,0.0841779800202919
2,1992-02-22,0.1012842823783246
2,1992-02-23,0.098222341188321
2,1992-02-24,0.0689745243954791
2,1992-02-25,0.087230262089822
2,1992-02-26,0.001592499974458
2,1992-02-27,0.0267255314457155
2,1992-02-28,-0.0115052673871973
2,1992-02-29,-0.0103171955689953
2,1992-03-01,0.001592499974458
2,1992-03-02,-0.0079313928121145
2,1992-03-03,-0.0162575546600107
2,1992-03-04,-0.0001944373130843
2,1992-03-05,0.0327335043800452
2,1992-03-06,0.0279232623843921
2,1992-03-07,0.0387511364348463
2,1992-03-08,0.0647245113872735
2,1992-03-09,0.0744415865833093
2,1992-03-10,0.0508057187853964
2,1992-03-11,0.0135408319998021
2,1992-03-12,0.0093584328349076
2,1992-03-13,-0.0097183300996559
2,1992-03-14,-0.0269212236624201
2,1992-03-15,-0.0328326053920161
2,1992-03-16,-0.0593372319704695
2,1992-03-17,-0.0452252569591282
2,1992-03-18,-0.0363775026056795
2,1992-03-19,-0.0416900188659384
2,1992-03-20,-0.0505184549784412
2,1992-03-21,-0.0393331934704791
2,1992-03-22,-0.0440468442613976
2,1992-03-23,-0.0245547391464874
2,1992-03-24,-0.0115052673871973
2,1992-03-25,-0.0458144633079941
2,1992-03-26,-0.0564008593466168
2,1992-03-27,-0.0593372319704695
2,1992-03-28,-0.0628531518227124
2,1992-03-29,-0.0505184549784412
2,1992-03-30,-0.0552224466488872
2,1992-03-31,-0.0920526730131881
2,1992-04-01,-0.0926322202415794
2,1992-04-02,-0.075149212185093
2,1992-04-03,-0.0692957851783357
2,1992-04-04,-0.0440468442613976
2,1992-04-05,-0.0210001828123506
2,1992-04-06,-0.0357882962568158
2,1992-04-07,-0.0316541926942865
2,1992-04-08,-0.0616843982454563
2,1992-04-09,-0.0528752803739004
2,1992-04-10,-0.0405116061682077
2,1992-04-11,-0.0322433990431524
2,1992-04-12,-0.0322433990431524
2,1992-04-13,-0.0251439454953522
2,1992-04-14,-0.0387439871216133
2,1992-04-15,-0.0411008125170736
2,1992-04-16,-0.0499389077500488
2,1992-04-17,-0.0652003180977003
2,1992-04-18,-0.0628531518227124
2,1992-04-19,-0.0856486761394577
2,1992-04-20,-0.0675378252522137
2,1992-04-21,-0.0844799225622015
2,1992-04-22,-0.1059907838560111
2,1992-04-23,-0.0879765241734986
2,1992-04-24,-0.0972879163096613
2,1992-04-25,-0.1048316893992274
2,1992-04-26,-0.1083089727695785
2,1992-04-27,-0.1106175025626715
2,1992-04-28,-0.162351751817116
2,1992-04-29,-0.2139411142644605
2,1992-04-30,-0.2425417699855968
2,1992-05-01,-0.2436525688400153
2,1992-05-02,-0.2386298261939521
2,1992-05-03,-0.2703600369484041
2,1992-05-04,-0.2620338751005081
2,1992-05-05,-0.2703600369484041
2,1992-05-06,-0.2703600369484041
2,1992-05-07,-0.2670372995056254
2,1992-05-08,-0.2397406250483696
2,1992-05-09,-0.2481247416191055
2,1992-05-10,-0.2803282492767437
2,1992-05-11,-0.2725816346572401
2,1992-05-12,-0.2747935732456014
2,1992-05-13,-0.2853026963204407
2,1992-05-14,-0.3089578823592994
2,1992-05-15,-0.3166368831354909
2,1992-05-16,-0.2941214733124689
2,1992-05-17,-0.2648157017967894
2,1992-05-18,-0.2497957694609683
2,1992-05-19,-0.2397406250483696
2,1992-05-20,-0.2492355404735229
2,1992-05-21,-0.2803282492767437
2,1992-05-22,-0.2313468493571624
2,1992-05-23,-0.2408610830232605
2,1992-05-24,-0.2369491392316157
2,1992-05-25,-0.2814293890106877
2,1992-05-26,-0.2880555456553016
2,1992-05-27,-0.2648157017967894
2,1992-05-28,-0.2841918974660232
2,1992-05-29,-0.2675878693725963
2,1992-05-30,-0.2941214733124689
2,1992-05-31,-0.290818054110636
2,1992-06-01,-0.319370414229406
2,1992-06-02,-0.3579972370017206
2,1992-06-03,-0.3741955820352724
2,1992-06-04,-0.3741955820352724
2,1992-06-05,-0.3720415981697497
2,1992-06-06,-0.355292683269226
2,1992-06-07,-0.3417216190043842
2,1992-06-08,-0.3346511428180034
2,1992-06-09,-0.3319272708445618
2,1992-06-10,-0.321553375456348
2,1992-06-11,-0.3073158318788558
2,1992-06-12,-0.3346511428180034
2,1992-06-13,-0.3117010725736879
2,1992-06-14,-0.2996271719821908
2,1992-06-15,-0.2814293890106877
2,1992-06-16,-0.2536980541321395
2,1992-06-17,-0.1862484158678052
2,1992-06-18,-0.2116905391942053
2,1992-06-19,-0.2742430033786295
2,1992-06-20,-0.2614833052335361
2,1992-06-21,-0.2853026963204407
2,1992-06-22,-0.2814293890106877
2,1992-06-23,-0.2481247416191055
2,1992-06-24,-0.1907882024902075
2,1992-06-25,-0.2100001931113965
2,1992-06-26,-0.1851182987724408
2,1992-06-27,-0.1204504872043867
2,1992-06-28,-0.1365812183946252
2,1992-06-29,-0.1992785693861473
2,1992-06-30,-0.2066098418253044
2,1992-07-01,-0.2341479942943885
2,1992-07-02,-0.2742430033786295
2,1992-07-03,-0.2648157017967894
2,1992-07-04,-0.2497957694609683
2,1992-07-05,-0.2853026963204407
2,1992-07-06,-0.3133527821746039
2,1992-07-07,-0.3253783871637347
2,1992-07-08,-0.3089578823592994
2,1992-07-09,-0.321553375456348
2,1992-07-10,-0.318819844362434
2,1992-07-11,-0.3520375596697582
2,1992-07-12,-0.364488165959709
2,1992-07-13,-0.3433540103643543
2,1992-07-14,-0.3302948794845917
2,1992-07-15,-0.319920984096378
2,1992-07-16,-0.3073158318788558
2,1992-07-17,-0.2853026963204407
2,1992-07-18,-0.2869544059213565
2,1992-07-19,-0.2968743226473299
2,1992-07-20,-0.321553375456348
2,1992-07-21,-0.3210124647098495
2,1992-07-22,-0.347159703830794
2,1992-07-23,-0.3428130996178547
2,1992-07-24,-0.3346511428180034
2,1992-07-25,-0.3725825089162482
2,1992-07-26,-0.4026320327083649
2,1992-07-27,-0.4021007810823388
2,1992-07-28,-0.3498739166837621
2,1992-07-29,-0.3062243512653843
2,1992-07-30,-0.3062243512653843
2,1992-07-31,-0.3144442627880754
2,1992-08-01,-0.319920984096378
2,1992-08-02,-0.3444454909778248
2,1992-08-03,-0.319920984096378
2,1992-08-04,-0.3007283117161359
2,1992-08-05,-0.2453332558023506
2,1992-08-06,-0.25535942285353
2,1992-08-07,-0.2592617075247012
2,1992-08-08,-0.2786668805553544
2,1992-08-09,-0.289716914376691
2,1992-08-10,-0.2598122773916732
2,1992-08-11,-0.2808788191437157
2,1992-08-12,-0.2747935732456014
2,1992-08-13,-0.2753441431125734
2,1992-08-14,-0.273132204524212
2,1992-08-15,-0.246444054656768
2,1992-08-16,-0.2201229513673064
2,1992-08-17,-0.2161916893347158
2,1992-08-18,-0.2229337554250071
2,1992-08-19,-0.2201229513673064
2,1992-08-20,-0.2240638725203715
2,1992-08-21,-0.2330275363194976
2,1992-08-22,-0.2229337554250071
2,1992-08-23,-0.292469763711552
2,1992-08-24,-0.3089578823592994
2,1992-08-25,-0.3297443096176198
2,1992-08-26,-0.3128022123076319
2,1992-08-27,-0.3133527821746039
2,1992-08-28,-0.3487824360702916
2,1992-08-29,-0.3892444917325128
2,1992-08-30,-0.3919297272240626
2,1992-08-31,-0.4047763574534141
2,1992-09-01,-0.3881723293599881
2,1992-09-02,-0.3956774659676615
2,1992-09-03,-0.4519997974468746
2,1992-09-04,-0.4572736772252396
2,1992-09-05,-0.4372116840024095
2,1992-09-06,-0.3828018583768907
2,1992-09-07,-0.3725825089162482
2,1992-09-08,-0.3930018895965873
2,1992-09-09,-0.3795757121388434
2,1992-09-10,-0.4196996985845037
2,1992-09-11,-0.4414423787696691
2,1992-09-12,-0.4446105702848788
2,1992-09-13,-0.4319184859830975
2,1992-09-14,-0.4509469533152959
2,1992-09-15,-0.4651555195313687
2,1992-09-16,-0.4725061102114718
2,1992-09-17,-0.469357236937209
2,1992-09-18,-0.4714532660798929
2,1992-09-19,-0.4446105702848788
2,1992-09-20,-0.473549295222577
2,1992-09-21,-0.4944516319265748
2,1992-09-22,-0.4855845593321802
2,1992-09-23,-0.5064096230723933
2,1992-09-24,-0.4975715278394181
2,1992-09-25,-0.5147068075588691
2,1992-09-26,-0.5348460737454849
2,1992-09-27,-0.5074528080834976
2,1992-09-28,-0.5193625036269498
2,1992-09-29,-0.5064096230723933
2,1992-09-30,-0.5507836225262603
2,1992-10-01,-0.5645961648029314
2,1992-10-02,-0.5620364978775345
2,1992-10-03,-0.5758104036723138
2,1992-10-04,-0.5854695241455109
2,1992-10-05,-0.60773379683623
2,1992-10-06,-0.6092502787505216
2,1992-10-07,-0.6087480044859148
2,1992-10-08,-0.6213241793420176
2,1992-10-09,-0.5971280825566593
2,1992-10-10,-0.6288582933111113
2,1992-10-11,-0.5859814575305899
2,1992-10-12,-0.5696961804127803
2,1992-10-13,-0.5869956651802759
2,1992-10-14,-0.6142826805170571
2,1992-10-15,-0.6323645540428829
2,1992-10-16,-0.6213241793420176
2,1992-10-17,-0.6178082594897736
2,1992-10-18,-0.5945973929926818
2,1992-10-19,-0.5809007601616881
2,1992-10-20,-0.5961138749069734
2,1992-10-21,-0.5543671562218165
2,1992-10-22,-0.5645961648029314
2,1992-10-23,-0.5910524957790184
2,1992-10-24,-0.597630356821266
2,1992-10-25,-0.6036962844784334
2,1992-10-26,-0.6087480044859148
2,1992-10-27,-0.6203196308128052
2,1992-10-28,-0.6122735834586324
2,1992-10-29,-0.6067292483070165
2,1992-10-30,-0.5869956651802759
2,1992-10-31,-0.580388826776609
2,1992-11-01,-0.5788626857418441
2,1992-11-02,-0.5925689776933101
2,1992-11-03,-0.5809007601616881
2,1992-11-04,-0.5661223058376964
2,1992-11-05,-0.5834411088461391
2,1992-11-06,-0.577336544707079
2,1992-11-07,-0.5569268231472133
2,1992-11-08,-0.5722461882177036
2,1992-11-09,-0.5834411088461391
2,1992-11-10,-0.5814030344262949
2,1992-11-11,-0.6011752540349283
2,1992-11-12,-0.6213241793420176
2,1992-11-13,-0.6208219050774109
2,1992-11-14,-0.6112690349294199
2,1992-11-15,-0.618812808018986
2,1992-11-16,-0.6163014366959555
2,1992-11-17,-0.6041985587430391
2,1992-11-18,-0.5605103568427695
2,1992-11-19,-0.5425637110035693
2,1992-11-20,-0.5661223058376964
2,1992-11-21,-0.5579506899173716
2,1992-11-22,-0.5605103568427695
2,1992-11-23,-0.5945973929926818
2,1992-11-24,-0.618812808018986
2,1992-11-25,-0.6298628418403237
2,1992-11-26,-0.6528418894460596
2,1992-11-27,-0.6513447257727139
2,1992-11-28,-0.6588112258984954
2,1992-11-29,-0.5910524957790184
2,1992-11-30,-0.6137804062524505
2,1992-12-01,-0.6152968881667431
2,1992-12-02,-0.6378702527126048
2,1992-12-03,-0.6263469219880797
2,1992-12-04,-0.6208219050774109
2,1992-12-05,-0.6087480044859148
2,1992-12-06,-0.6011752540349283
2,1992-12-07,-0.5996587721206368
2,1992-12-08,-0.6343639919808343
2,1992-12-09,-0.6132781319878448
2,1992-12-10,-0.6313600055136694
2,1992-12-11,-0.6403719649151629
2,1992-12-12,-0.64386856652646
2,1992-12-13,-0.6072315225716233
2,1992-12-14,-0.5956116006423677
2,1992-12-15,-0.5986445644709508
2,1992-12-16,-0.5834411088461391
2,1992-12-17,-0.5783604114772373
2,1992-12-18,-0.5885121470945676
2,1992-12-19,-0.5961138749069734
2,1992-12-20,-0.5809007601616881
2,1992-12-21,-0.5783604114772373
2,1992-12-22,-0.5819149678113741
2,1992-12-23,-0.5920667034287044
2,1992-12-24,-0.5869956651802759
2,1992-12-25,-0.5925689776933101
2,1992-12-26,-0.6062269740424109
2,1992-12-27,-0.6313600055136694
2,1992-12-28,-0.6368657041833924
2,1992-12-29,-0.6303651161049304
2,1992-12-30,-0.6233332764004424
2,1992-12-31,-0.6298628418403237
2,1993-01-01,-0.5885121470945676
2,1993-01-02,-0.5615342236129278
2,1993-01-03,-0.5645961648029314
2,1993-01-04,-0.5783604114772373
2,1993-01-05,-0.5981422902063451
2,1993-01-06,-0.5895263547442534
2,1993-01-07,-0.5864837317951967
